Incident_ID,Incident_Date,City,Address,Victims_Killed,Victims_Injured,Suspects_Killed,Suspects_Injured,Suspects_Arrested
2317214,29-May-22,Saginaw,N Mason St and Hancock St,0,1,0,0,0
2312171,24-May-22,Saginaw,100 block of E Stark Dr,0,2,0,0,0
2309047,20-May-22,Saginaw,3622 Fulton St,1,1,0,0,1
2296155,7-May-22,Saginaw,2826 Williamson Rd,1,1,0,0,0
2292858,1-May-22,Saginaw,Lincoln St and Webber St,0,1,0,0,0
2287602,25-Apr-22,Saginaw,3000 Birch Park Dr,1,0,0,0,1
2280701,16-Apr-22,Saginaw,Mason St and Brockway St,0,1,0,0,0
2275083,9-Apr-22,Saginaw,1726 Prospect St,1,1,0,0,1
2270274,3-Apr-22,Saginaw,1203 Dillon St,1,0,0,0,1
2269925,3-Apr-22,Saginaw,1700 block of Walnut St,0,1,0,0,0
2262940,23-Mar-22,Saginaw,2700 block of Capeheart Dr,0,1,0,0,0
2251767,11-Mar-22,Saginaw,1924 Elsie St,0,1,0,0,0
2238776,21-Feb-22,Saginaw,Phelon St and Ward St,1,0,0,0,0
2385716,12-Aug-22,Saline,7000 E Michigan Ave,0,1,0,0,1
2492086,29-Oct-22,Sanilac,N/A,0,1,0,0,0
2616247,1-Jun-23,Sault Ste. Marie,N/A,0,1,0,0,1
2369170,25-Jul-22,Shelby,3153 W Baseline Rd,1,0,1,0,0
2309395,21-May-22,Somerset,10367 Mill St,1,0,0,0,1
2579318,23-Apr-23,South Haven,72000 block of M-43,0,1,0,0,1
2631420,21-Jun-23,Southfield,26555 Telegraph Rd,0,1,0,0,1
2619561,7-Jun-23,Southfield,28000 block of Sutherland St,0,0,0,1,0
2591561,8-May-23,Southfield,27033 Northwestern Hwy,1,1,1,0,0
2563423,2-Apr-23,Southfield,28000 block of Fairfax St,0,1,0,0,1
2533187,24-Feb-23,Southfield,24480 Telegraph Rd,0,0,0,0,0
2473125,1-Dec-22,Southfield,W 10 Mile Rd and Greenfield Rd,0,2,0,0,0
2469651,24-Nov-22,Southfield,29000 block of Gardenia Ln,0,1,0,0,0
2408757,7-Sep-22,Southfield,24675 Lahser Rd,0,0,0,0,1
2390151,17-Aug-22,Southfield,27350 Franklin Rd,0,1,0,0,1
2364245,19-Jul-22,Southfield,25900 W 12 Mile Rd,0,0,1,0,0
2355384,4-Jul-22,Southfield,21373 Avon Ln,1,0,1,0,0
2290669,28-Apr-22,Southfield,Eight Mile Rd and Southfield Rd,0,1,0,0,0
2262695,24-Mar-22,Southfield,22490 Saratoga St,1,0,0,0,1
2250263,9-Mar-22,Southfield,28555 Northwestern Hwy,0,1,0,0,0
2490378,29-Dec-22,Southgate,12000 block of Cunningham St,1,0,0,0,1
2378909,1-Aug-22,Southgate,16850 block of Walter St,1,0,0,0,1
2259251,21-Mar-22,Southgate,12916 N Line Rd,0,1,0,0,0
2460960,8-Nov-22,Spruce,2861 E Roe Rd,1,0,0,0,0
2437637,14-Oct-22,St. Clair Shores,I-94 and 9 Mile Rd,1,0,0,0,1
2349215,4-Jul-22,St. Clair Shores,Beaconsfield St and 8 Mile Rd,0,1,0,0,0
2256075,17-Mar-22,St. Johns,6000 block of Old US-27,0,0,0,1,1
2313970,27-May-22,Stanwood,10711 185th Ave,4,0,0,1,1
2608544,26-May-23,Sterling Heights,6050 19 Mile Rd,1,0,0,0,1
2548384,17-Mar-23,Sterling Heights,35500 Van Dyke Ave,0,2,1,0,0
2542400,7-Mar-23,Sterling Heights,14115 14 Mile Rd,1,0,0,0,0
2423209,24-Sep-22,Sterling Heights,43000 block of Frontenac Ave,1,0,0,0,1
2373276,29-Jul-22,Sterling Heights,34765 Aqua Ln,0,1,1,0,0
2287430,25-Apr-22,Sterling Heights,14318 Bangor Drive,1,0,1,0,0
2302908,14-May-22,Stockbridge,1371 Baseline Rd,0,1,0,0,1
2490902,29-Dec-22,Sturgis,1730 S Centerville Rd,1,0,0,0,1
2632042,21-Jun-23,Taylor,6000 Duncan St,0,1,0,0,0
2631412,20-Jun-23,Taylor,9301 Telegraph Rd,1,0,0,0,1
2520120,6-Feb-23,Taylor,22000 block of Wick Rd,1,0,1,0,0
2516824,27-Jan-23,Taylor,15900 block of Springs Village Blvd,0,1,0,0,1
2440817,27-Sep-22,Taylor,I-94 and Telegraph Rd,0,1,0,0,0
2401786,30-Aug-22,Taylor,23000 Eureka Rd,0,1,0,0,0
2293961,3-May-22,Taylor,Eureka Rd and Beech Daly Rd,0,1,0,0,1
2287386,24-Apr-22,Taylor,12111 Pardee Rd,0,1,0,0,0
2273913,8-Apr-22,Taylor,15111 Pond Village Dr,0,0,1,0,0
2590779,6-May-23,Temperance,8000 block of Wolverine Rd,0,0,1,0,0
2271483,4-Apr-22,Traverse City,Marvin Gardens Dr,1,0,0,0,0
2303658,15-May-22,Trenton,19999 Dix-Toledo Rd,1,0,0,0,0
2405004,30-Aug-22,Trenton,Allen Rd and King Rd,1,0,0,0,0
2624185,13-Jun-23,Troy,6900 block of Fredmoor St,0,1,0,0,0
2455142,7-Nov-22,Troy,2860 Charter Dr,1,0,0,0,1
2333551,16-Jun-22,Troy,700 Lamplighter Dr,0,2,0,0,0
2244283,1-Mar-22,Troy,1750 Brentwood Dr,1,1,1,0,0
2268429,1-Apr-22,Tustin,190th Ave and 19 Mile Rd,0,1,0,0,0
2437674,13-Oct-22,University Center,1961 Delta Rd,0,1,0,0,0
2580190,24-Apr-23,Utica,12277 Conservation Trl,0,1,0,0,0
2537516,1-Mar-23,Vassar,4472 Kirk Rd,1,0,0,0,1
2411997,11-Sep-22,Walled Lake,1200 block of Glenwood Ct,1,1,1,0,0
2623218,9-Jun-23,Warren,Sherwood Ave and Mackersie Ave,0,1,0,0,0
2617124,5-Jun-23,Warren,31300 Ryan Rd,0,0,0,0,1
2567884,9-Apr-23,Warren,2145 Eight Mile Rd,0,1,0,0,1
2533175,24-Feb-23,Warren,29000 block of Schoenherr Rd,0,1,0,0,0
2515870,31-Jan-23,Warren,4385 Frazho Rd,0,1,0,0,4
2481754,15-Dec-22,Warren,32501 Van Dyke Ave,0,1,0,0,0
2473948,3-Dec-22,Warren,Schoenherr Rd and Ida Ave,0,1,0,0,0
2468138,24-Nov-22,Warren,12 Mile Rd and Schoenherr Rd,0,1,0,0,1
2452121,3-Nov-22,Warren,E 10 Mile Rd and Hoover Rd,0,1,0,0,0
2405120,2-Sep-22,Warren,Automobile Blvd and Continental Ave,0,1,0,0,0
2380009,4-Aug-22,Warren,Rogge St and 8 Mile Rd,0,2,0,0,0
2371032,26-Jul-22,Warren,23122 Van Dyke Ave,1,0,0,0,1
2342876,28-Jun-22,Warren,13000 block of Sherman Ave,1,0,0,0,0
2327208,10-Jun-22,Warren,Studebaker Ave and Memphis Ave,0,1,0,0,2
2320461,4-Jun-22,Warren,12400 block of Sidonie Ave,0,1,0,0,0
2308192,21-May-22,Warren,26160 Regency Club Dr,1,0,0,0,1
2307593,20-May-22,Warren,Twelve Mile Rd,0,1,0,0,0
2291923,1-May-22,Warren,2145 E 8 Mile Rd,0,1,0,0,0
2286759,23-Apr-22,Warren,Jewett Ave and Lorraine Ave,0,1,0,0,0
2279732,15-Apr-22,Warren,4925 E 8 Mile Rd,0,1,0,0,1
2265715,29-Mar-22,Warren,Packard Ave and Campbell Ave,0,1,0,0,1
2261241,23-Mar-22,Warren,22063 Ryan Rd,1,0,0,0,1
2258422,18-Mar-22,Warren,2145 E 8 Mile Rd,0,1,0,0,0
2251001,10-Mar-22,Warren,21500 Mound Rd,0,1,0,0,0
2254712,10-Mar-22,Warren,3821 Poplar Ave,1,0,0,0,1
2486095,21-Dec-22,Waterford,5145 Hatchery Rd,0,0,0,0,1
2440721,18-Oct-22,Waterford,W Huron St and Voorheis Rd,0,1,0,0,0
2562596,1-Apr-23,Wayne,37500 Van Born Rd,0,0,1,0,0
2614214,1-Jun-23,Westland,37000 block of Scotsdale Cir,1,1,0,0,1
2413682,11-Sep-22,Westland,1310 S Wayne Rd,0,0,0,0,3
2343618,29-Jun-22,Westland,35270 Glenwood Rd,1,0,0,0,1
2309330,21-May-22,White Lake,323 Le Grand Blvd,2,0,0,0,1
2515837,1-Feb-23,Wixom,30951 Stone Ridge Dr,0,1,0,0,0
2641153,2-Jul-23,Wyoming,Albers St SW and Godfrey Ave SW,0,2,0,0,0
2597644,12-May-23,Wyoming,36th St and US-131,0,1,0,0,0
2583737,27-Apr-23,Wyoming,5001 Byron Center Ave SW,1,0,0,0,0
2572013,14-Apr-23,Wyoming,1800 block of Delwood Ave SW,0,1,0,0,0
2564961,5-Apr-23,Wyoming,Abbie St SE and Division Ave S,0,1,0,0,1
2562599,2-Apr-23,Wyoming,44th St and Buchanan Ave SW,1,1,0,0,0
2561662,31-Mar-23,Wyoming,3000 block of Buchanan Ave SW,1,0,1,0,0
2522469,10-Feb-23,Wyoming,2280 Michael Ave SW,1,1,0,0,0
2519135,5-Feb-23,Wyoming,Galewood Ave SW and Burton St SW,0,0,0,1,2
2507241,21-Jan-23,Wyoming,3200 block of Buchanan Ave SW,0,1,0,0,0
2450349,1-Nov-22,Wyoming,2200 block of Indian Mounds Dr,1,0,0,0,0
2450751,1-Nov-22,Wyoming,3530 Division Ave S,0,0,0,1,0
2403213,30-Aug-22,Wyoming,1540 block of 44th St SW,1,0,0,0,1
2390705,17-Aug-22,Wyoming,4100 block of Byron Center Ave SW,0,1,0,0,1
2358903,13-Jul-22,Wyoming,US-131 and 28th St SW,0,1,0,0,0
2317117,31-May-22,Wyoming,2118 Godfrey Avenue SW,3,0,1,0,0
2304162,16-May-22,Wyoming,1900 block of Prairie Pkwy SW,0,1,0,0,1
2253471,14-Mar-22,Wyoming,355 54th St SW,1,0,0,0,1
2253323,13-Mar-22,Wyoming,2924 Taft Ave SW,1,0,0,0,1
2638522,28-Jun-23,Ypsilanti,9000 block of MacArthur Blvd,1,0,0,0,0
2636671,26-Jun-23,Ypsilanti,800 block of George Pl,2,2,0,0,1
2631452,18-Jun-23,Ypsilanti,100 block of Stevens Dr,1,0,0,0,1
2610717,28-May-23,Ypsilanti,1428 Village Ln,0,1,0,0,0
2606091,22-May-23,Ypsilanti,Concord Dr and Bedford Dr,0,0,0,0,0
2606123,21-May-23,Ypsilanti,800 block of Hilyard Robinson Way,0,1,0,0,0
2585973,1-May-23,Ypsilanti,McGregor Ave and S Grove St,0,0,0,1,1
2586846,1-May-23,Ypsilanti,300 block of Pearl St,0,1,0,0,0
2558720,27-Mar-23,Ypsilanti,2960 International Dr,0,1,0,0,0
2470268,27-Nov-22,Ypsilanti,3000 block of Michigan Ave,0,1,0,0,0
2395224,20-Aug-22,Ypsilanti,500 block of Hudson St,1,0,0,0,0
2388100,14-Aug-22,Ypsilanti,Harriet St and Perry Ave,0,1,0,0,0
2342780,28-Jun-22,Ypsilanti,Nash Ave and Tyler Rd,1,0,0,0,3
2339495,22-Jun-22,Ypsilanti,1000 block of S Harris Rd,1,0,0,0,0
2319408,2-Jun-22,Ypsilanti,1632 Laurel Bay Dr,0,0,1,0,0
2317190,30-May-22,Ypsilanti,Merritt Rd and Stony Creek Rd,0,1,0,0,0
2303858,14-May-22,Ypsilanti,10131 Textile Rd,1,0,0,1,2
2294687,4-May-22,Ypsilanti,400 block of S Washington St,1,0,0,0,0
2262931,24-Mar-22,Ypsilanti,400 block of Harriet St,0,1,0,0,1
2248224,4-Mar-22,Ypsilanti,Outer Lane Dr and William Ave,1,0,0,0,2
2247477,4-Mar-22,Ypsilanti,600 block of W Michigan Ave,0,1,0,0,0
2436976,2-Oct-22,Ypsilanti,9000 block of MacArthur Blvd,1,0,0,0,1
2624041,10-Jun-23,Ypsilanti,6000 block of Lake Dr,0,1,0,0,0
